,league,date,home_team,away_team,xG,xGA,npxG,npxGA,deep,deep_allowed,ppda_coef,oppda_coef,fthg,ftag,ftr
14716,Serie_A,2019-04-20,Bologna,Sampdoria,0.999562,0.638254,0.999562,0.638254,4,7,8.5,6.869565217391305,3,0,H
14678,Serie_A,2019-04-20,Lazio,Chievo,1.6363,1.18465,1.6363,1.18465,16,3,9.347826086956522,21.3,1,2,A
15058,Serie_A,2019-04-20,Empoli,Spal,1.44713,1.43346,1.44713,0.672159,13,2,5.53125,10.954545454545457,2,4,A
21985,RFPL,2019-04-20,Dynamo Moscow,FK Krylya Sovetov Samara,0.484811,0.135033,0.484811,0.135033,4,2,10.80952380952381,7.24,1,0,H
10943,Bundesliga,2019-04-20,Mainz,Fortuna Dusseldorf,3.24326,2.5269,3.24326,1.76937,7,4,8.08695652173913,14.333333333333334,3,1,H
10739,Bundesliga,2019-04-20,Leverkusen,Nurnberg,1.51156,0.245739,1.51156,0.245739,20,7,8.25,22.75,2,0,H
10705,Bundesliga,2019-04-20,Bayern Munich,Werder Bremen,2.60771,0.134891,2.60771,0.134891,12,1,7.15,27.846153846153847,1,0,H
10807,Bundesliga,2019-04-20,Augsburg,Stuttgart,2.39187,1.38001,2.39187,1.38001,9,5,12.043478260869565,19.53333333333333,6,0,H
7764,EPL,2019-04-20,Huddersfield,Watford,1.09072,1.08462,1.09072,1.08462,3,8,13.454545454545457,11.0,1,2,A
7915,EPL,2019-04-20,Wolves,Brighton,2.60447,0.115051,2.60447,0.115051,7,0,27.166666666666668,20.625,0,0,D
7232,EPL,2019-04-20,Bournemouth,Fulham,2.83739,2.61689,2.83739,1.85572,8,6,13.0,13.0,0,1,A
7422,EPL,2019-04-20,West Ham,Leicester,1.36558,0.8065,1.36558,0.8065,10,5,9.956521739130435,6.233333333333333,2,2,D
3604,La_liga,2019-04-20,Eibar,Ath Madrid,0.860003,1.55196,0.860003,1.55196,1,3,10.130434782608695,11.266666666666667,0,1,A
19040,Ligue_1,2019-04-20,Guingamp,Marseille,0.992492,2.38873,0.992492,2.38873,2,4,9.608695652173912,5.2727272727272725,1,3,A
22015,RFPL,2019-04-20,Lokomotiv Moscow,CSKA Moscow,1.27918,0.725716,1.27918,0.725716,13,12,11.26086956521739,10.52,1,1,D
14754,Serie_A,2019-04-20,Juventus,Fiorentina,0.900644,1.4449,0.900644,1.4449,7,7,10.85,24.266666666666666,2,1,H
7536,EPL,2019-04-20,Newcastle,Southampton,1.23033,1.27102,1.23033,1.27102,3,8,11.421052631578949,5.071428571428571,3,1,H
11045,Bundesliga,2019-04-20,Mgladbach,RB Leipzig,2.19831,2.13066,2.19831,1.37288,7,4,5.903225806451613,14.92,1,2,A
3262,La_liga,2019-04-20,Vallecano,Huesca,1.31996,1.04463,1.31996,1.04463,4,7,4.142857142857143,5.666666666666667,0,0,D
19458,Ligue_1,2019-04-20,Nimes,Bordeaux,1.2151,1.21334,0.455007,1.21334,1,2,11.607142857142858,7.190476190476191,2,1,H
19078,Ligue_1,2019-04-20,Nice,Caen,2.43168,0.336975,1.67158,0.336975,6,3,10.052631578947368,19.25,0,1,A
22105,RFPL,2019-04-20,Krasnodar,Zenit,2.10379,2.44452,2.10379,2.44452,11,8,6.857142857142857,10.4,2,3,A
19420,Ligue_1,2019-04-20,Strasbourg,Montpellier,0.296585,2.32593,0.296585,2.32593,0,7,10.26086956521739,13.333333333333334,1,3,A
14982,Serie_A,2019-04-20,Inter,Roma,1.60416,0.528078,1.60416,0.528078,8,5,8.1875,44.77777777777778,1,1,D
10909,Bundesliga,2019-04-20,Schalke 04,Hoffenheim,2.02105,1.87167,1.26327,1.87167,6,5,11.535714285714286,7.208333333333333,2,5,A
3376,La_liga,2019-04-20,Barcelona,Sociedad,1.2673,0.883156,1.2673,0.883156,8,3,11.033333333333331,16.529411764705884,2,1,H
3452,La_liga,2019-04-21,Levante,Espanol,2.0614,2.21288,2.0614,2.21288,5,9,5.9393939393939394,6.580645161290323,2,2,D
3186,La_liga,2019-04-21,Getafe,Sevilla,2.72704,0.625236,1.24048,0.625236,5,1,7.935483870967742,7.625,3,0,H
7194,EPL,2019-04-21,Everton,Man United,1.5204,0.305982,1.5204,0.305982,1,5,16.6,24.11111111111111,4,0,H
19154,Ligue_1,2019-04-21,Toulouse,Lille,0.509305,1.07885,0.509305,1.07885,5,7,8.615384615384615,4.638888888888889,0,0,D
19002,Ligue_1,2019-04-21,Nantes,Amiens,1.31106,0.49349,1.31106,0.49349,9,2,9.304347826086955,13.25,3,2,H
11181,Bundesliga,2019-04-21,Freiburg,Dortmund,0.536271,2.91662,0.536271,2.15884,3,8,16.074074074074073,27.727272727272727,0,4,A
22135,RFPL,2019-04-21,Ural,Rubin Kazan,0.904602,1.99131,0.904602,1.99131,3,8,9.962962962962964,12.421052631578949,2,1,H
3414,La_liga,2019-04-21,Real Madrid,Ath Bilbao,1.94223,0.536637,1.94223,0.536637,12,7,9.818181818181818,9.264705882352942,3,0,H
19268,Ligue_1,2019-04-21,Reims,St Etienne,0.598019,1.74243,0.598019,1.74243,9,2,14.4,13.2,0,2,A
7840,EPL,2019-04-21,Cardiff,Liverpool,1.1187,2.42404,1.1187,1.66287,0,13,29.416666666666668,3.65,0,2,A
7497,EPL,2019-04-21,Arsenal,Crystal Palace,1.54245,2.56216,1.54245,2.56216,13,10,4.173913043478261,13.08695652173913,2,3,A
10841,Bundesliga,2019-04-21,Hertha,Hannover,1.07608,0.527392,1.07608,0.527392,13,3,4.205882352941177,12.473684210526317,0,0,D
21775,RFPL,2019-04-21,Spartak Moscow,Yenisey,1.47233,0.174987,1.47233,0.174987,13,2,8.545454545454545,16.5,2,0,H
3566,La_liga,2019-04-21,Villarreal,Leganes,0.928267,1.0992,0.928267,0.355924,4,3,8.125,15.428571428571429,2,1,H
3528,La_liga,2019-04-21,Betis,Valencia,2.02559,0.268434,1.28231,0.268434,7,5,7.8076923076923075,23.928571428571427,1,2,A
18774,Ligue_1,2019-04-21,Paris SG,Monaco,2.54628,0.927023,2.54628,0.927023,16,2,6.111111111111111,9.658536585365852,3,1,H
14944,Serie_A,2019-04-22,Napoli,Atalanta,1.59211,1.33983,1.59211,1.33983,7,11,11.266666666666667,9.5,1,2,A
11079,Bundesliga,2019-04-22,Wolfsburg,Ein Frankfurt,2.01024,1.62116,2.01024,1.62116,6,2,8.2,13.15,1,1,D
7384,EPL,2019-04-22,Chelsea,Burnley,1.28197,0.788788,1.28197,0.788788,20,3,5.5,21.6875,2,2,D
3795,La_liga,2019-04-23,Huesca,Eibar,1.19385,0.651098,1.19385,0.651098,4,4,7.611111111111111,4.758620689655173,2,0,H
3757,La_liga,2019-04-23,Valladolid,Girona,0.939017,0.313348,0.939017,0.313348,4,3,9.52,8.392857142857142,1,0,H
7688,EPL,2019-04-23,Watford,Southampton,1.27253,2.11999,1.27253,2.11999,11,2,6.958333333333333,10.0625,1,1,D
7460,EPL,2019-04-23,Tottenham,Brighton,1.0032,0.143138,1.0032,0.143138,11,1,6.0,24.3,1,0,H
3643,La_liga,2019-04-23,Alaves,Barcelona,0.220726,2.51344,0.220726,1.77016,2,13,16.076923076923077,4.636363636363637,0,2,A
21926,RFPL,2019-04-24,Akhmat Grozny,Krasnodar,0.930041,1.15101,0.930041,0.396731,3,6,28.9,7.2,1,1,D
21896,RFPL,2019-04-24,FK Rostov,Lokomotiv Moscow,1.3087,1.97717,0.554421,1.97717,3,7,9.68421052631579,7.333333333333333,1,2,A
21866,RFPL,2019-04-24,Rubin Kazan,Ufa,0.424436,0.280005,0.424436,0.280005,2,3,14.357142857142858,11.227272727272728,1,1,D
21836,RFPL,2019-04-24,CSKA Moscow,FK Anzi Makhackala,2.0741,0.534659,2.0741,0.534659,23,3,9.466666666666669,66.2,2,0,H
3225,La_liga,2019-04-24,Ath Madrid,Valencia,1.7288,2.05808,1.7288,1.3148,8,7,6.606060606060606,16.666666666666668,3,2,H
21956,RFPL,2019-04-24,Zenit,Dynamo Moscow,2.15566,0.457098,2.15566,0.457098,10,1,9.666666666666666,20.642857142857142,2,0,H
3681,La_liga,2019-04-24,Leganes,Ath Bilbao,0.517853,0.160435,0.517853,0.160435,8,1,9.15,11.38095238095238,0,1,A
3149,La_liga,2019-04-24,Espanol,Celta,1.88188,2.80839,1.88188,2.80839,9,8,17.058823529411764,14.5625,1,1,D
7916,EPL,2019-04-24,Wolves,Arsenal,0.982018,0.939754,0.982018,0.939754,5,8,18.894736842105264,13.181818181818182,3,1,H
7650,EPL,2019-04-24,Man United,Man City,0.514509,0.530481,0.514509,0.530481,5,14,19.772727272727277,8.961538461538462,0,2,A
3453,La_liga,2019-04-24,Levante,Betis,1.56717,0.298749,0.823892,0.298749,3,2,17.85,4.538461538461538,4,0,H
22226,RFPL,2019-04-25,Yenisey,Orenburg,1.61862,0.629421,0.864346,0.629421,9,6,8.347826086956522,9.26086956521739,2,1,H
22076,RFPL,2019-04-25,FK Krylya Sovetov Samara,Ural,0.915915,1.75758,0.915915,1.00331,7,5,6.962962962962963,19.642857142857142,0,1,A
22196,RFPL,2019-04-25,Arsenal Tula,Spartak Moscow,1.74986,0.680616,0.995581,0.680616,6,5,18.0,7.066666666666666,3,0,H
3073,La_liga,2019-04-25,Sevilla,Vallecano,3.63403,0.75592,3.63403,0.75592,10,3,11.761904761904765,5.838709677419355,5,0,H
3111,La_liga,2019-04-25,Sociedad,Villarreal,0.843995,1.06313,0.843995,1.06313,6,3,6.958333333333333,13.633333333333333,0,1,A
3187,La_liga,2019-04-25,Getafe,Real Madrid,0.56694,1.53593,0.56694,1.53593,1,8,6.489795918367347,4.444444444444445,0,0,D
10808,Bundesliga,2019-04-26,Augsburg,Leverkusen,0.278207,2.9293,0.278207,2.9293,1,11,22.8,6.086956521739131,1,4,A
19231,Ligue_1,2019-04-26,Bordeaux,Lyon,0.919754,2.44073,0.919754,2.44073,4,10,18.105263157894736,8.782608695652174,2,3,A
7575,EPL,2019-04-26,Liverpool,Huddersfield,3.58922,0.1624,3.58922,0.1624,13,2,7.333333333333333,21.65217391304348,5,0,H
3340,La_liga,2019-04-27,Ath Bilbao,Alaves,1.35453,1.22488,1.35453,1.22488,5,2,5.454545454545454,12.27777777777778,1,1,D
7461,EPL,2019-04-27,Tottenham,West Ham,1.35378,0.991558,1.35378,0.991558,9,2,13.538461538461538,13.142857142857142,0,1,A
14717,Serie_A,2019-04-27,Bologna,Empoli,1.55302,0.353443,1.55302,0.353443,16,4,5.925,8.666666666666666,3,1,H
11250,Bundesliga,2019-04-27,Fortuna Dusseldorf,Werder Bremen,2.06935,2.73602,2.06935,1.97824,6,16,20.923076923076923,12.954545454545457,4,1,H
11114,Bundesliga,2019-04-27,Ein Frankfurt,Hertha,2.16123,1.17855,2.16123,1.17855,6,3,8.035714285714286,4.878787878787879,0,0,D
22047,RFPL,2019-04-27,FK Anzi Makhackala,FK Rostov,0.923193,1.49277,0.923193,1.49277,7,6,7.24,18.285714285714285,1,1,D
11216,Bundesliga,2019-04-27,RB Leipzig,Freiburg,2.04886,0.874413,1.29109,0.874413,9,8,12.625,9.272727272727272,2,1,H
10978,Bundesliga,2019-04-27,Hannover,Mainz,0.877396,2.93831,0.877396,2.93831,3,12,13.666666666666666,5.666666666666667,1,0,H
11012,Bundesliga,2019-04-27,Dortmund,Schalke 04,1.10244,1.12367,1.10244,0.365971,4,2,10.27777777777778,11.25,2,4,A
7347,EPL,2019-04-27,Crystal Palace,Everton,0.261344,1.15217,0.261344,1.15217,5,8,12.727272727272728,4.892857142857143,0,0,D
7879,EPL,2019-04-27,Fulham,Cardiff,0.519072,1.11322,0.519072,1.11322,6,3,3.875,15.428571428571429,1,0,H
7271,EPL,2019-04-27,Southampton,Bournemouth,2.73537,2.62214,2.73537,2.62214,9,4,7.8,12.5,3,3,D
7689,EPL,2019-04-27,Watford,Wolves,0.896093,2.44357,0.896093,2.44357,3,7,11.529411764705882,13.434782608695652,1,2,A
3226,La_liga,2019-04-27,Ath Madrid,Valladolid,0.510006,0.584597,0.510006,0.584597,11,1,5.875,12.0,1,0,H
14641,Serie_A,2019-04-27,Roma,Cagliari,2.89766,0.504583,2.89766,0.504583,15,2,36.6,16.4,3,0,H
21987,RFPL,2019-04-27,Dynamo Moscow,Akhmat Grozny,0.758146,0.343873,0.758146,0.343873,6,0,9.666666666666666,11.88888888888889,0,0,D
3682,La_liga,2019-04-27,Leganes,Celta,0.387737,0.284391,0.387737,0.284391,2,4,9.791666666666666,12.4375,0,0,D
11148,Bundesliga,2019-04-27,Stuttgart,Mgladbach,1.59767,1.30221,1.59767,1.30221,4,7,12.23076923076923,5.75,1,0,H
7803,EPL,2019-04-27,Brighton,Newcastle,1.20482,0.43797,1.20482,0.43797,6,5,23.0,15.294117647058824,1,1,D
14983,Serie_A,2019-04-27,Inter,Juventus,1.35633,0.581189,1.35633,0.581189,8,5,10.956521739130435,18.352941176470587,1,1,D
3378,La_liga,2019-04-27,Barcelona,Levante,2.39304,0.835832,2.39304,0.835832,14,5,6.67741935483871,20.33333333333333,1,0,H
21807,RFPL,2019-04-28,Ufa,Ural,3.52964,0.885553,2.77537,0.885553,6,0,11.65,12.933333333333334,4,1,H
3302,La_liga,2019-04-28,Valencia,Eibar,0.494989,1.48526,0.494989,1.48526,11,12,12.266666666666667,7.4375,0,1,A
15211,Serie_A,2019-04-28,Frosinone,Napoli,1.34557,2.27846,1.34557,2.27846,8,10,9.914285714285716,8.1,0,2,A
22017,RFPL,2019-04-28,Lokomotiv Moscow,Yenisey,1.42064,1.24675,1.42064,1.24675,11,15,6.53125,9.523809523809524,2,1,H
7309,EPL,2019-04-28,Leicester,Arsenal,3.6797,0.600697,3.6797,0.600697,8,4,5.96,21.9375,3,0,H
3720,La_liga,2019-04-28,Girona,Sevilla,1.02214,1.06533,1.02214,1.06533,9,5,8.875,5.941176470588236,1,0,H
19079,Ligue_1,2019-04-28,Nice,Guingamp,2.47263,0.553315,2.47263,0.553315,8,4,7.666666666666667,11.457142857142856,3,0,H
18889,Ligue_1,2019-04-28,Caen,Dijon,1.3218,0.563943,1.3218,0.563943,8,6,5.714285714285714,6.75,1,0,H
15325,Serie_A,2019-04-28,Spal,Genoa,1.16682,1.05383,1.16682,1.05383,5,8,9.105263157894736,10.115384615384617,1,1,D
15097,Serie_A,2019-04-28,Chievo,Parma,0.897173,0.459969,0.897173,0.459969,2,5,12.578947368421051,11.217391304347826,1,1,D
18965,Ligue_1,2019-04-28,Angers,Reims,0.69153,0.284685,0.69153,0.284685,9,2,12.538461538461538,13.88,1,1,D
19383,Ligue_1,2019-04-28,Amiens,Strasbourg,0.495867,0.329978,0.495867,0.329978,2,4,12.115384615384617,8.242424242424242,0,0,D
18737,Ligue_1,2019-04-28,Lille,Nimes,2.44144,0.915687,2.44144,0.915687,9,1,14.176470588235292,15.434782608695652,5,0,H
7727,EPL,2019-04-28,Burnley,Man City,0.0899809,2.34878,0.0899809,2.34878,4,10,20.125,7.357142857142857,0,1,A
21957,RFPL,2019-04-28,Zenit,FK Krylya Sovetov Samara,4.09161,1.19854,4.09161,1.19854,14,7,8.107142857142858,14.857142857142858,4,2,H
10774,Bundesliga,2019-04-28,Hoffenheim,Wolfsburg,3.38957,2.05348,2.63187,2.05348,7,9,11.68,9.115384615384617,1,4,A
3112,La_liga,2019-04-28,Sociedad,Getafe,2.18907,0.470273,1.4458,0.470273,6,8,5.913043478260869,7.535714285714286,2,1,H
19193,Ligue_1,2019-04-28,St Etienne,Toulouse,1.98087,1.55702,1.98087,0.796924,7,1,7.064516129032258,10.25,2,0,H
7651,EPL,2019-04-28,Man United,Chelsea,1.12483,1.6298,1.12483,1.6298,6,9,11.555555555555555,10.041666666666666,1,1,D
14869,Serie_A,2019-04-28,Sampdoria,Lazio,1.19443,1.2474,1.19443,1.2474,6,7,11.210526315789474,18.72222222222222,1,2,A
11284,Bundesliga,2019-04-28,Nurnberg,Bayern Munich,1.90716,1.68788,1.14938,1.68788,2,6,32.083333333333336,9.055555555555555,1,1,D
22107,RFPL,2019-04-28,Krasnodar,CSKA Moscow,1.5333,0.785998,1.5333,0.785998,7,16,13.142857142857142,6.391304347826087,2,0,H
3568,La_liga,2019-04-28,Villarreal,Huesca,1.15808,1.33098,1.15808,1.33098,8,1,8.379310344827585,5.636363636363637,1,1,D
15249,Serie_A,2019-04-28,Torino,Milan,1.24216,0.604324,0.480866,0.604324,5,12,6.5,4.384615384615385,2,0,H
3264,La_liga,2019-04-28,Vallecano,Real Madrid,1.54574,0.460117,0.802458,0.460117,2,1,8.096774193548388,12.058823529411764,1,0,H
18851,Ligue_1,2019-04-28,Marseille,Nantes,1.4298,1.41006,1.4298,1.41006,10,2,4.75,13.55,1,2,A
22167,RFPL,2019-04-29,Orenburg,Arsenal Tula,1.89336,0.740761,1.89336,0.740761,8,3,9.217391304347826,8.722222222222221,1,1,D
21777,RFPL,2019-04-29,Spartak Moscow,Rubin Kazan,1.11434,1.39197,1.11434,1.39197,3,6,8.1875,7.756756756756757,1,1,D
15021,Serie_A,2019-04-29,Atalanta,Udinese,2.01335,0.120965,1.25205,0.120965,15,1,11.133333333333333,10.476190476190476,2,0,H
3530,La_liga,2019-04-29,Betis,Espanol,2.16463,2.04379,2.16463,2.04379,11,4,11.173913043478262,11.421052631578949,1,1,D
15135,Serie_A,2019-04-29,Fiorentina,Sassuolo,1.14177,1.77025,0.380471,1.77025,2,4,9.03448275862069,9.458333333333334,0,1,A
18927,Ligue_1,2019-04-30,Montpellier,Paris SG,2.01173,1.61712,2.01173,1.61712,7,15,11.083333333333334,9.058823529411764,3,2,H
18813,Ligue_1,2019-05-01,Rennes,Monaco,1.79066,0.969653,1.79066,0.969653,3,5,9.909090909090908,5.340425531914893,2,2,D
22228,RFPL,2019-05-03,Yenisey,FK Anzi Makhackala,1.46955,1.08058,1.46955,1.08058,9,5,4.789473684210527,12.375,3,1,H
21868,RFPL,2019-05-03,Rubin Kazan,Orenburg,1.46229,0.46233,0.70802,0.46233,5,4,16.176470588235293,13.6875,2,0,H
7196,EPL,2019-05-03,Everton,Burnley,1.76461,0.473292,1.76461,0.473292,7,3,7.384615384615385,13.5,2,0,H
14756,Serie_A,2019-05-03,Juventus,Torino,1.3225,0.648738,1.3225,0.648738,11,2,7.2,6.870967741935484,1,1,D
10945,Bundesliga,2019-05-03,Mainz,RB Leipzig,1.72126,2.74717,1.72126,2.74717,9,9,7.208333333333333,8.617647058823529,3,3,D
19422,Ligue_1,2019-05-03,Strasbourg,Marseille,1.29178,1.79589,0.483489,1.79589,1,5,18.15,8.774193548387096,1,1,D
3075,La_liga,2019-05-03,Sevilla,Leganes,0.298434,1.28827,0.298434,1.28827,6,6,5.08,6.195121951219512,0,3,A
7234,EPL,2019-05-04,Bournemouth,Tottenham,2.22622,0.713362,2.22622,0.713362,11,3,9.863636363636363,10.2,1,0,H
3455,La_liga,2019-05-04,Levante,Vallecano,3.23086,1.81692,2.48771,1.81692,8,6,7.580645161290323,5.045454545454546,4,1,H
22138,RFPL,2019-05-04,Ural,Spartak Moscow,1.47842,1.52085,1.47842,1.52085,5,6,9.461538461538462,9.863636363636363,0,1,A
7424,EPL,2019-05-04,West Ham,Southampton,1.99866,0.443686,1.99866,0.443686,4,11,18.5,8.935483870967742,3,0,H
7918,EPL,2019-05-04,Wolves,Fulham,2.09397,0.512477,2.09397,0.512477,7,2,18.25,8.363636363636363,1,0,H
10707,Bundesliga,2019-05-04,Bayern Munich,Hannover,5.36034,0.871424,5.36034,0.113647,25,0,9.285714285714286,152.0,3,1,H
11081,Bundesliga,2019-05-04,Wolfsburg,Nurnberg,1.18184,0.566199,1.18184,0.566199,8,2,7.290322580645161,19.0,2,0,H
10843,Bundesliga,2019-05-04,Hertha,Stuttgart,2.28859,1.39423,2.28859,1.39423,2,4,11.238095238095235,10.692307692307692,3,1,H
21928,RFPL,2019-05-04,Akhmat Grozny,Zenit,0.503732,1.67829,0.503732,1.67829,9,8,15.555555555555555,11.045454545454543,1,1,D
11047,Bundesliga,2019-05-04,Mgladbach,Hoffenheim,1.23948,3.2364,1.23948,3.2364,9,11,20.785714285714285,5.636363636363637,2,2,D
3151,La_liga,2019-05-04,Espanol,Ath Madrid,1.72125,0.853337,0.977969,0.853337,8,4,15.764705882352942,11.08,3,0,H
18776,Ligue_1,2019-05-04,Paris SG,Nice,2.56298,1.07144,1.04279,1.07144,15,3,7.972222222222222,20.8125,1,1,D
7842,EPL,2019-05-04,Cardiff,Crystal Palace,1.4996,1.80991,1.4996,1.80991,8,15,6.944444444444445,7.5,2,3,A
22198,RFPL,2019-05-04,Arsenal Tula,Lokomotiv Moscow,0.568376,0.680991,0.568376,0.680991,3,4,11.68421052631579,5.884615384615385,2,0,H
15098,Serie_A,2019-05-04,Chievo,Spal,0.575305,2.14921,0.575305,2.14921,3,6,13.454545454545457,13.666666666666666,0,4,A
3645,La_liga,2019-05-04,Alaves,Sociedad,0.684194,0.746692,0.684194,0.746692,8,1,8.96,6.92,0,1,A
10877,Bundesliga,2019-05-04,Werder Bremen,Dortmund,0.642264,2.6708,0.642264,2.6708,9,8,7.7560975609756095,18.066666666666663,2,2,D
7538,EPL,2019-05-04,Newcastle,Liverpool,1.29707,1.48081,1.29707,1.48081,4,9,21.7,13.545454545454543,2,3,A
19270,Ligue_1,2019-05-04,Reims,Nimes,0.371217,1.83967,0.371217,1.83967,3,2,7.71875,18.61111111111111,0,3,A
19042,Ligue_1,2019-05-04,Guingamp,Caen,0.380624,0.0263437,0.380624,0.0263437,2,2,3.6875,15.933333333333334,0,0,D
19232,Ligue_1,2019-05-04,Bordeaux,Angers,0.441838,0.736511,0.441838,0.736511,4,6,6.052631578947368,14.620689655172416,0,1,A
14794,Serie_A,2019-05-04,Udinese,Inter,0.362542,2.27962,0.362542,2.27962,6,7,17.652173913043477,5.75,0,0,D
3493,La_liga,2019-05-04,Celta,Barcelona,1.96282,0.338957,1.21955,0.338957,9,2,19.5,13.714285714285714,2,0,H
3189,La_liga,2019-05-05,Getafe,Girona,2.462,0.600426,2.462,0.600426,7,2,11.52,5.909090909090909,2,0,H
15060,Serie_A,2019-05-05,Empoli,Fiorentina,0.947998,2.43324,0.947998,2.43324,5,5,12.105263157894736,10.347826086956522,1,0,H
22078,RFPL,2019-05-05,FK Krylya Sovetov Samara,Ufa,0.580961,0.422097,0.580961,0.422097,1,11,10.75,8.333333333333334,1,1,D
10911,Bundesliga,2019-05-05,Schalke 04,Augsburg,1.82173,0.589384,1.82173,0.589384,10,1,13.592592592592592,15.285714285714286,0,0,D
7386,EPL,2019-05-05,Chelsea,Watford,2.96478,1.2712,2.96478,1.2712,15,13,7.56,12.571428571428571,3,0,H
3607,La_liga,2019-05-05,Eibar,Betis,0.665523,2.38466,0.665523,1.64138,2,6,5.918918918918919,18.875,1,0,H
7766,EPL,2019-05-05,Huddersfield,Man United,0.73663,1.88049,0.73663,1.88049,6,19,13.32,7.65,1,1,D
19156,Ligue_1,2019-05-05,Toulouse,Rennes,1.7182,1.93129,0.958174,1.17139,10,3,6.130434782608695,12.25,2,2,D
15364,Serie_A,2019-05-05,Parma,Sampdoria,2.4778,2.77584,1.7165,2.01454,3,10,13.75,11.1875,3,3,D
14908,Serie_A,2019-05-05,Sassuolo,Frosinone,2.06277,0.624983,2.06277,0.624983,4,2,5.181818181818182,10.633333333333333,2,2,D
14680,Serie_A,2019-05-05,Lazio,Atalanta,0.372816,1.80864,0.372816,1.80864,7,8,13.1875,9.785714285714286,1,3,A
19004,Ligue_1,2019-05-05,Nantes,Dijon,1.74317,0.350505,0.983077,0.350505,10,4,10.27777777777778,18.9375,3,0,H
18928,Ligue_1,2019-05-05,Montpellier,Amiens,0.557285,0.184865,0.557285,0.184865,6,3,7.833333333333333,6.206896551724138,1,1,D
11183,Bundesliga,2019-05-05,Freiburg,Fortuna Dusseldorf,1.2563,0.911705,0.498522,0.911705,0,8,16.90909090909091,12.941176470588236,1,1,D
21838,RFPL,2019-05-05,CSKA Moscow,Dynamo Moscow,0.898059,1.43623,0.898059,1.43623,8,2,10.714285714285714,11.19047619047619,2,2,D
3417,La_liga,2019-05-05,Real Madrid,Villarreal,3.13671,0.641476,3.13671,0.641476,11,4,9.346153846153848,11.64516129032258,3,2,H
7500,EPL,2019-05-05,Arsenal,Brighton,2.36178,1.90585,1.60061,1.14468,14,8,6.25,14.157894736842104,1,1,D
19118,Ligue_1,2019-05-05,Monaco,St Etienne,2.44244,0.724014,2.44244,0.724014,2,2,14.047619047619047,6.5,2,3,A
21898,RFPL,2019-05-05,FK Rostov,Krasnodar,0.502951,2.15485,0.502951,1.40057,7,6,26.818181818181817,5.423076923076923,1,1,D
14832,Serie_A,2019-05-05,Genoa,Roma,2.43408,0.732727,1.67278,0.732727,6,11,11.0,11.2,1,1,D
10741,Bundesliga,2019-05-05,Leverkusen,Ein Frankfurt,2.78767,0.17067,2.78767,0.17067,16,1,5.444444444444445,24.64516129032258,6,1,H
3759,La_liga,2019-05-05,Valladolid,Ath Bilbao,1.16372,1.34312,1.16372,1.34312,4,4,12.578947368421051,4.36,1,0,H
14946,Serie_A,2019-05-05,Napoli,Cagliari,1.83655,0.2445,1.07525,0.2445,13,1,13.55,15.48,2,1,H
3797,La_liga,2019-05-05,Huesca,Valencia,2.41782,2.60868,1.67455,2.60868,5,8,12.727272727272728,25.55555555555556,2,6,A
19308,Ligue_1,2019-05-05,Lyon,Lille,1.67052,1.90984,1.67052,1.90984,6,5,7.461538461538462,20.5,2,2,D
7614,EPL,2019-05-06,Man City,Leicester,1.08617,0.537307,1.08617,0.537307,14,4,8.303030303030303,47.833333333333336,1,0,H
15174,Serie_A,2019-05-06,Milan,Bologna,1.25154,1.26196,1.25154,1.26196,5,3,5.628571428571429,8.333333333333334,2,1,H
22169,RFPL,2019-05-10,Orenburg,Ural,2.0486,1.16132,2.0486,1.16132,8,4,12.055555555555555,12.5625,2,2,D
21989,RFPL,2019-05-10,Dynamo Moscow,FK Rostov,1.33059,0.108324,1.33059,0.108324,13,4,8.571428571428571,14.933333333333334,0,0,D
22049,RFPL,2019-05-10,FK Anzi Makhackala,Arsenal Tula,0.217792,1.6843,0.217792,0.930028,2,8,14.272727272727272,8.607142857142858,0,1,A
22019,RFPL,2019-05-10,Lokomotiv Moscow,Rubin Kazan,2.76163,1.01756,2.00736,0.263287,12,5,12.304347826086955,12.75,4,0,H
19195,Ligue_1,2019-05-10,St Etienne,Montpellier,0.768847,1.54022,0.768847,1.54022,3,5,9.875,12.68,0,1,A
22229,RFPL,2019-05-11,Yenisey,Krasnodar,0.753447,4.17557,0.753447,4.17557,5,25,17.5,8.346153846153847,0,4,A
15023,Serie_A,2019-05-11,Atalanta,Genoa,1.52984,1.72822,1.52984,1.72822,11,5,7.304347826086956,10.181818181818182,2,1,H
10776,Bundesliga,2019-05-11,Hoffenheim,Werder Bremen,1.80986,0.931751,1.80986,0.931751,8,7,3.9,16.210526315789473,0,1,A
11150,Bundesliga,2019-05-11,Stuttgart,Wolfsburg,0.680306,0.340041,0.680306,0.340041,2,3,12.565217391304348,5.956521739130435,3,0,H
10742,Bundesliga,2019-05-11,Leverkusen,Schalke 04,1.61536,1.79193,1.61536,1.03415,6,4,8.058823529411764,27.26315789473684,1,1,D
11286,Bundesliga,2019-05-11,Nurnberg,Mgladbach,0.797591,1.75711,0.797591,1.75711,11,10,28.272727272727277,12.91304347826087,0,4,A
10810,Bundesliga,2019-05-11,Augsburg,Hertha,1.43088,2.5836,0.673101,1.82582,3,13,25.923076923076923,13.36842105263158,3,4,A
21929,RFPL,2019-05-11,Akhmat Grozny,FK Krylya Sovetov Samara,1.55583,1.53901,1.55583,1.53901,7,4,13.956521739130435,9.32,2,1,H
