ThisDiv,Date,HomeTeam,Hwpg,Hdpg,Hlpg,Hgspg,Hgcpg,Hstfpg,Hstapg,Hsfpg,Hsapg,AwayTeam,Awpg,Adpg,Alpg,Agspg,Agcpg,Astfpg,Astapg,Asfpg,Asapg,RowValid,FTR,Over
SP2,01/12/2018 00:00:00,Reus Deportiu,0.1646134,0.4165451,0.41884163,0.9002461,1.469007,3.009477,4.288875,8.849839,12.538706,Mallorca,0.10829359,0.628798,0.26290852,0.92935133,1.0839667,3.5626173,4.2132006,8.694882,15.930116,True,A,N
SP1,02/12/2018 00:00:00,Alaves,0.6569079,0.22679272,0.11629932,1.4260793,0.8310814,4.120054,4.169709,12.312865,11.1558075,Sevilla,0.35840625,0.26151964,0.38007417,2.0392652,1.6193702,5.1461167,4.7669787,13.888181,15.021602,True,D,N
SP2,02/12/2018 00:00:00,Albacete,0.40274128,0.5264882,0.070770465,1.3302387,0.6632635,4.3518605,4.130399,11.441671,13.271591,Alcorcon,0.38959926,0.3444462,0.26595458,1.1092126,0.7488592,2.5048094,3.293557,7.1760106,10.638634,True,H,Y
B1,02/12/2018 00:00:00,Anderlecht,0.62004393,0.37995607,0,2.1080353,0.9282763,6.5782413,3.0677304,13.6010685,7.6739116,Genk,0.58292246,0.41707754,0,2.730672,1.1086763,8.290314,4.9152527,15.049904,9.628133,True,A,N
N1,02/12/2018 00:00:00,Heracles,0.6929925,0.046102174,0.2609054,2.3962991,1.4326519,6.8945026,6.43821,16.721428,15.716316,VVV Venlo,0.22697404,0.31284615,0.46017987,0.7945116,1.6311221,2.8009183,6.1636972,8.893161,20.367064,True,H,Y
G1,02/12/2018 00:00:00,Levadeiakos,0.4041845,0.21662086,0.37919453,1.0575812,1.1461914,5.799835,4.3518972,11.417992,8.825975,Asteras Tripolis,0.086758524,0.38396367,0.5292778,0.8127068,1.2957975,4.1303544,4.022007,8.999241,7.6018867,True,A,N
E0,02/12/2018 00:00:00,Liverpool,0.815708,0.18429194,0,2.403585,0.16038375,6.0777054,1.7234274,16.724443,5.4653373,Everton,0.21667118,0.4154024,0.36792636,1.1089036,1.3914906,4.906128,5.0748916,10.885013,12.737254,True,H,N
SP1,03/12/2018 00:00:00,Levante,0.49311677,0.10723496,0.39964822,1.8300612,2.1242547,4.680983,5.3991427,13.792255,17.632587,Ath Bilbao,0.034882154,0.54259837,0.4225195,1.1575423,1.623992,3.652807,4.439671,8.720709,13.359659,True,H,Y
D1,03/12/2018 00:00:00,Nurnberg,0.3238162,0.28775463,0.38842908,1.3363134,1.3300406,4.1204166,4.4967775,12.643751,11.849294,Leverkusen,0.35175833,0.18217549,0.46606603,1.5278653,1.8157467,3.3374517,4.7803593,10.384031,13.441653,True,D,N
G1,03/12/2018 00:00:00,Olympiakos,0.6247282,0.2136472,0.16162458,1.7419542,0.5664382,7.8136773,3.3665066,17.1373,5.5419474,Panetolikos,0.18928152,0.15244825,0.6582702,0.8099963,1.65741,3.4152803,4.3455286,6.826059,10.586813,True,H,Y
F1,05/12/2018 00:00:00,Bordeaux,0.3674357,0.39740673,0.23515758,1.4653296,1.1134417,5.118112,3.2057629,15.144567,12.113493,St Etienne,0.22524951,0.3249012,0.4498493,0.87912744,1.481559,3.6235979,4.6206427,11.271158,14.963659,True,H,Y
E0,05/12/2018 00:00:00,Burnley,0.18909895,0.17639764,0.63450325,1.1270933,1.8765764,3.2125633,5.0383224,9.84437,17.538036,Liverpool,0.6240046,0.3344285,0.04156696,1.6230754,0.6114641,5.3139853,2.8421807,12.336267,9.892305,True,A,Y
F1,05/12/2018 00:00:00,Caen,0.11215829,0.50660354,0.38123825,0.8340296,1.1347018,2.9999619,4.7822657,10.925337,12.7971,Nimes,0.3727981,0.31108847,0.31611338,1.5959104,1.4673433,4.046013,5.074373,13.010998,15.26396,True,A,Y
D2,07/12/2018 00:00:00,Hamburg,0.42924535,0.3953739,0.17538065,1.2217765,1.3542106,5.1306148,4.57978,15.546513,12.369601,Paderborn,0.48194367,0.108987935,0.40906838,2.322181,1.677569,7.174369,4.752246,18.169344,13.815307,True,H,N
I1,07/12/2018 00:00:00,Juventus,0.834661,0.1290022,0.036336742,2.1263735,0.60436505,6.9067574,3.1077902,13.699309,7.1410704,Inter,0.5642891,0.20535918,0.23035182,1.8631005,1.2564105,5.0991335,5.2681003,11.762943,11.588918,True,H,N
SP1,07/12/2018 00:00:00,Leganes,0.5164722,0.29213086,0.19139685,1.0818571,0.8458741,4.142443,3.5097327,12.480223,8.203272,Getafe,0.38598546,0.530647,0.08336745,1.1828687,0.8621993,2.8858242,3.2723918,9.733105,11.97829,True,D,N
SC3,08/12/2018 00:00:00,Berwick,0.32005525,0.12196001,0.5579847,0.97224426,1.8341537,3.3056307,4.555117,6.6839967,9.790677,Peterhead,0.78112644,0,0.21887343,2.3421307,1.0656985,6.2561445,2.6063414,11.910281,6.8958387,True,A,Y
E1,08/12/2018 00:00:00,Birmingham,0.49464744,0.5053526,0,2.1381595,1.1146214,5.3894696,4.4923954,14.245266,10.881658,Bristol City,0.38641974,0.19012271,0.42345753,1.3371121,1.4549849,4.3618994,4.0582457,12.583636,12.921848,True,A,N
E2,08/12/2018 00:00:00,Blackpool,0.51576847,0.29601303,0.18821855,1.5139418,0.96627223,4.0453115,3.7968824,11.29551,11.423118,Charlton,0.49254674,0.17656095,0.33089235,1.6083351,1.326278,3.8402462,4.2943635,10.178476,13.020424,True,H,Y
SC2,08/12/2018 00:00:00,Dumbarton,0.61146885,0.08577362,0.30275753,2.1699667,1.649371,5.082322,3.6661413,11.925056,11.430975,Airdrie Utd,0.46235162,0.06288426,0.474764,1.4540603,1.4530131,4.46597,5.5230956,11.256777,12.193466,True,D,N
SC2,08/12/2018 00:00:00,East Fife,0.5411607,0,0.4588393,1.3615398,1.6134738,4.7267966,3.4083257,10.076019,6.7413073,Stranraer,0.2984654,0.3786418,0.3228929,1.1478901,1.2028099,3.5778947,4.9033246,9.454511,12.371279,True,D,Y
SC3,08/12/2018 00:00:00,Elgin,0.35246855,0.035164688,0.6123668,1.283315,1.8841993,4.16956,4.7147017,11.625028,10.793345,Albion Rvs,0.029361142,0.11577771,0.85486114,0.4869083,2.066,3.7221572,6.208928,7.8537536,13.537314,True,H,Y
SP2,08/12/2018 00:00:00,Mallorca,0.6220198,0.26952845,0.1084518,1.7996,0.8512618,4.955764,4.762133,13.224659,11.415805,Malaga,0.15936506,0.2431345,0.59750056,0.81604576,1.4465816,4.0156918,3.3239655,9.945548,12.180718,True,A,Y
E0,08/12/2018 00:00:00,Man United,0.43666503,0.44217327,0.12116164,1.4022515,1.2302188,6.505427,4.7694345,13.589518,11.029894,Fulham,0.06268034,0.08371062,0.8536091,0.64410114,2.2853322,3.1637852,6.334432,9.250224,17.64224,True,H,Y
E3,08/12/2018 00:00:00,Mansfield,0.5327405,0.37458038,0.09267916,1.4737892,0.5889199,5.872081,2.6983154,15.907858,6.9120326,Notts County,0.09946911,0.35135922,0.54917175,1.0604093,2.1586707,3.1775494,5.596909,8.889768,11.72091,True,H,N
E3,08/12/2018 00:00:00,Swindon,0.30406508,0.372546,0.3233889,1.1690465,1.622394,4.8006153,4.1495366,12.670379,8.303191,Newport County,0.24964617,0.31574336,0.43461052,1.1347792,1.6669419,4.541782,5.1053987,10.465502,13.157485,True,H,Y
P1,08/12/2018 00:00:00,Tondela,0.20119447,0.28186974,0.51693577,1.1893085,1.5346274,4.2212853,3.6959882,10.196361,11.780074,Sp Braga,0.4268068,0.32502392,0.24816911,1.7547683,0.9132551,4.559296,3.283281,12.644678,12.537904,True,A,N
T1,08/12/2018 00:00:00,Trabzonspor,0.53638643,0.27866435,0.18494916,2.0143642,1.1159112,6.4165225,4.1166334,17.022587,10.54563,Konyaspor,0.23994112,0.56295955,0.19709949,1.2525582,1.1022443,3.3328316,4.0800376,9.398791,12.419352,True,H,Y
SP1,09/12/2018 00:00:00,Eibar,0.56158435,0.16562466,0.27279103,1.474217,0.9612756,5.1163545,3.11041,15.790655,7.1238,Levante,0.403949,0.30704764,0.28900325,1.5184017,1.2349768,3.167426,7.6058555,9.435699,23.38757,True,D,Y
SP2,09/12/2018 00:00:00,Elche,0.39255765,0.3430285,0.26441398,0.8895704,0.58376396,4.130621,2.2692423,15.077949,8.54244,Sp Gijon,0.14482912,0.18840288,0.66676795,0.76894486,1.3765709,3.9617589,4.814007,8.99193,13.535003,True,D,N
I1,09/12/2018 00:00:00,Empoli,0.46852985,0.18435377,0.34711644,1.450584,1.3618879,4.825002,6.5620375,9.676895,12.816803,Bologna,0,0.39861175,0.6013882,0.76295,1.9578468,4.098148,5.8694777,8.848081,11.408504,True,H,Y
SC3,11/12/2018 00:00:00,Edinburgh City,0.71127796,0.030407317,0.25831476,1.8148626,0.7626708,5.4308004,2.3924859,10.8081665,5.408767,Peterhead,0.8166743,0,0.1833257,2.8492734,0.8926159,7.202706,2.3454518,13.237843,6.6130896,True,D,N
E2,11/12/2018 00:00:00,Portsmouth,0.6302959,0.2738025,0.09590174,1.7730596,0.7286315,5.405674,1.7210678,13.121858,6.398787,Charlton,0.4060288,0.1559236,0.43804765,1.5372298,1.4629194,3.5383093,4.2599564,9.429556,12.930097,True,A,Y
F2,14/12/2018 00:00:00,Ajaccio GFCO,0.33323643,0.06598305,0.60078055,0.88580585,1.2574003,4.744649,3.4982255,11.656241,9.8072815,Le Havre,0.3694816,0.10789858,0.5226198,0.7345833,0.8877214,3.7927697,4.8939333,10.585022,12.533766,True,D,N
B1,15/12/2018 00:00:00,Antwerp,0.44775632,0.26782712,0.28441662,1.7853943,1.4703764,6.833133,4.729208,12.959056,8.437441,WaaslandBeveren,0.10277881,0.33451045,0.56271076,1.0946027,1.6587728,4.297323,6.484152,8.623761,13.211372,True,A,N
I2,15/12/2018 00:00:00,Ascoli,0.5171633,0.30682072,0.17601603,1.3275652,0.82108045,4.8598475,2.9250612,10.447026,9.667138,Cittadella,0.27808878,0.6242038,0.097707376,0.52136827,0.27208135,4.0881076,4.3990507,11.193874,11.629107,True,D,N
E1,15/12/2018 00:00:00,Aston Villa,0.5076863,0.40525877,0.0870549,2.5525746,1.7950412,6.114527,4.4983125,16.735828,11.839531,Stoke,0.24312182,0.6187596,0.1381186,1.2980632,1.2556124,4.114278,4.8354573,11.060051,15.359624,True,D,Y
E0,15/12/2018 00:00:00,Crystal Palace,0.28653008,0.2417087,0.4717612,1.0236931,1.0184757,5.07822,2.5399761,16.016823,9.235634,Leicester,0.30752674,0.30933625,0.38313702,1.3499926,1.6710387,4.5970955,4.538302,11.2001505,13.990887,True,H,N
E2,15/12/2018 00:00:00,Doncaster,0.507122,0.2516368,0.24124128,1.4039426,1.158553,5.515798,3.5491457,14.410813,7.906186,Scunthorpe,0.30829483,0.1685928,0.5231123,1.1852682,1.6473374,3.4668272,5.4052505,7.789562,14.388292,True,H,Y
D1,15/12/2018 00:00:00,Dortmund,0.8263409,0.13422845,0.03943064,3.229836,1.1773597,6.2604666,3.3405328,14.671687,7.97191,Werder Bremen,0.43525714,0.21004236,0.3547004,1.5709257,1.3574072,5.2330914,5.458294,13.598857,15.49341,True,H,Y
I1,15/12/2018 00:00:00,Inter,0.72921425,0.08854573,0.18223995,2.322134,0.58718264,8.530842,3.969984,16.709358,7.806521,Udinese,0.14800823,0.42996103,0.42203066,1.1709569,1.3739436,4.807795,4.5929446,11.089222,11.969482,True,H,N
SC1,15/12/2018 00:00:00,Inverness C,0.16023265,0.67539877,0.16436864,1.6893691,1.5956268,4.4591985,3.7754414,11.72766,8.264067,Dundee United,0.5776521,0.2514562,0.17089172,1.4263195,0.8422405,3.318326,3.0642655,9.045801,8.396778,True,D,N
E1,15/12/2018 00:00:00,Ipswich,0,0.5271219,0.4728781,0.94749045,1.6196808,2.6877494,3.398441,10.259349,11.220002,Wigan,0.10339981,0.14300568,0.75359446,0.85073286,1.9685847,2.7433333,3.728683,10.990091,14.724745,True,H,N
SC1,15/12/2018 00:00:00,Queen of Sth,0.39909443,0.37208065,0.22882494,1.9329925,1.2676433,4.99352,3.0238385,10.356263,6.796278,Dunfermline,0.3304863,0.27912486,0.39038882,1.2635447,1.53869,5.2895226,4.731742,12.727959,8.314208,True,D,N
SC2,15/12/2018 00:00:00,Raith Rvs,0.66428214,0.33571786,0,1.8870493,0.6445848,3.9791803,3.3942335,9.443293,9.897521,Dumbarton,0.074443445,0.10490338,0.8206532,0.97593355,2.300252,4.782355,4.0198746,9.79493,11.986421,True,H,Y
SP1,15/12/2018 00:00:00,Real Madrid,0.6866163,0.18240178,0.13098189,1.8215258,0.46271634,6.568428,2.4406493,18.362457,8.158236,Vallecano,0.16610572,0.10164794,0.7322464,0.60266876,1.7820896,3.537425,5.0917153,11.767531,12.32106,True,H,N
T1,16/12/2018 00:00:00,Besiktas,0.7605889,0,0.2394112,2.217208,1.0000038,6.3658953,3.3709548,16.343252,8.515725,Trabzonspor,0.3745736,0.26006824,0.36535826,1.3607936,1.6951556,4.7799163,5.2907243,11.84453,11.85425,True,D,Y
E0,16/12/2018 00:00:00,Brighton,0.544498,0.3200505,0.1354515,1.5737201,1.0209048,3.2732124,4.7976,9.424459,14.873669,Chelsea,0.5182043,0.10463503,0.3771607,1.8290745,1.1452672,4.3403106,3.6467788,16.558336,9.771065,True,A,Y
I2,16/12/2018 00:00:00,Carpi,0,0.5432129,0.4567872,0.6225846,1.3671006,3.4493232,4.0267615,8.439267,12.397838,Salernitana,0,0.47774854,0.5222515,0.63449085,1.7059649,2.7291503,5.3100452,8.23087,12.031674,True,H,Y
D2,16/12/2018 00:00:00,Sandhausen,0.13112961,0.31645134,0.55241895,0.7977025,1.1373504,3.278686,3.466208,11.433522,8.033015,Regensburg,0.37317228,0.43393204,0.19289577,2.2641485,1.8131644,5.8657103,4.9772167,15.736605,16.444958,True,D,Y
SP1,16/12/2018 00:00:00,Sevilla,0.78225404,0.11882428,0.09892166,1.5346469,0.7380473,5.7492356,4.498067,16.91049,13.298971,Girona,0.44161165,0.35790604,0.20048219,1.1569374,0.8842584,4.5060134,8.0663395,10.094587,18.480705,True,H,N
E0,16/12/2018 00:00:00,Southampton,0.038477074,0.6758063,0.28571665,0.9463856,1.4328036,4.893214,4.457097,15.337317,12.338515,Arsenal,0.5038225,0.30524257,0.1909349,2.2812757,1.6651117,4.7182336,4.9860363,12.363964,13.987925,True,H,Y
I2,21/12/2018 00:00:00,Ascoli,0.4500672,0.4257161,0.124216706,1.3140308,0.84429336,4.906994,3.194261,11.34124,9.709131,Brescia,0.20224515,0.5265506,0.2712042,1.8075799,1.7415588,5.7420616,4.0022273,16.41567,12.756502,True,D,N
F2,21/12/2018 00:00:00,Auxerre,0.18576987,0.4136304,0.40059963,0.601289,0.9670465,3.0943387,2.874323,10.271837,8.266618,Grenoble,0.5734908,0.24630535,0.18020384,1.6655892,0.7009309,5.108636,3.1370382,12.00808,11.2650175,True,H,Y
F2,21/12/2018 00:00:00,Chateauroux,0.30812788,0.37505436,0.31681776,0.97958815,1.0945768,3.47917,3.8013422,11.332102,8.889514,Ajaccio GFCO,0.1962935,0.1808167,0.62288976,0.7165798,2.1362317,2.0720363,4.592383,7.5347695,10.343617,True,A,N
SP1,22/12/2018 00:00:00,Barcelona,0.631385,0.23289776,0.13571726,3.2817056,1.4671657,8.119896,4.2538095,19.40079,12.1338825,Celta,0.25608838,0.2686993,0.47521234,1.7248815,2.213927,5.112348,5.470506,12.62974,13.633419,True,H,N
P1,22/12/2018 00:00:00,Belenenses,0.42007518,0.28972676,0.290198,0.9795517,0.91152877,3.5316987,5.0650215,9.154754,14.065972,Aves,0.20869803,0,0.7913019,0.8015397,2.167546,3.633672,4.84665,10.318832,14.929964,True,H,Y
SP1,22/12/2018 00:00:00,Betis,0.55769026,0.25604302,0.18626676,1.3897792,1.0023699,4.3332753,3.8033075,13.064433,8.918214,Eibar,0.18702766,0.32399452,0.48897785,0.71541566,1.4198722,3.6954584,4.051646,12.547175,9.815289,True,D,N
E1,22/12/2018 00:00:00,Derby,0.5303362,0.3019322,0.16773166,1.3850969,1.0494126,4.718058,3.5776603,14.329555,11.973455,Bristol City,0.4791142,0.14218847,0.37869737,1.3293165,1.3011906,4.167918,3.8628736,11.887735,11.956194,True,D,N
E2,22/12/2018 00:00:00,Doncaster,0.5919624,0.22340642,0.18463127,1.6716372,0.9990325,5.747395,3.227622,14.577544,8.424551,Oxford,0,0.6730443,0.3269558,0.90920275,1.6550331,3.82923,4.1338134,10.440898,9.922209,True,D,Y
SC1,22/12/2018 00:00:00,Dundee United,0.45705298,0.21218032,0.33076686,1.6815258,2.1033115,3.8703587,3.7502637,10.459875,8.312281,Falkirk,0.46962848,0,0.53037167,1.3231755,1.4243599,3.2984915,5.429777,6.8090553,11.590915,True,H,Y
F2,22/12/2018 00:00:00,Lens,0.5878067,0.28287488,0.12931845,1.5266893,0.42539865,3.811422,1.7059485,11.47351,6.8426437,Ajaccio,0.22193146,0.23410237,0.54396623,0.8688079,1.5759377,3.1826282,4.480693,8.416002,11.601267,True,A,Y
D1,22/12/2018 00:00:00,Leverkusen,0.49307096,0.14944664,0.35748246,1.4867852,1.5892425,6.024054,4.0949836,18.627108,11.025644,Hertha,0.25627834,0.3005385,0.4431832,1.3885783,1.6686039,4.03568,4.6879783,11.435846,14.832266,True,H,Y
F1,22/12/2018 00:00:00,Lille,0.5870073,0.41299272,0,1.8514293,0.745674,5.528128,2.9847457,13.919002,9.349458,Toulouse,0.21104161,0.28222737,0.5067311,0.7298915,1.5456357,2.2497134,5.639485,6.8970795,17.02694,True,A,Y
E2,22/12/2018 00:00:00,Portsmouth,0.5338246,0.24455675,0.22161871,1.6613392,0.92272526,5.7702236,2.0227823,13.817793,6.5698185,Sunderland,0.583744,0.29942316,0.11683286,1.755525,0.9160355,4.2034807,4.334414,8.838801,13.913496,True,H,Y
D1,22/12/2018 00:00:00,RB Leipzig,0.7480993,0.19333193,0.058568913,2.6667552,0.70975477,6.328513,3.5420341,16.264034,9.057028,Werder Bremen,0.36836088,0.15414493,0.4774941,1.4595628,1.4561697,5.1736507,6.097092,12.70312,15.712961,True,H,Y
E1,22/12/2018 00:00:00,Reading,0.2798184,0.23917626,0.4810054,1.5181146,1.6011684,2.9710028,5.352861,10.976404,13.712228,Middlesbrough,0.35749686,0.42939433,0.21310887,1.1684637,0.88044155,3.223123,3.5584798,11.108602,13.561919,True,A,N
D1,23/12/2018 00:00:00,Augsburg,0.1382748,0.5156669,0.34605822,1.4582667,1.6640509,6.5738597,5.3643684,17.19417,13.317283,Wolfsburg,0.5648861,0.12699573,0.30811816,1.5058708,0.9616016,4.6697397,2.481621,12.458883,11.885846,True,A,Y
F1,23/12/2018 00:00:00,Bordeaux,0.47111785,0.35106072,0.17782156,1.73404,1.246745,5.014603,3.3582118,14.655172,12.453146,Amiens,0.26570216,0.104353085,0.6299448,0.5318114,1.7366184,2.707357,5.3695116,9.003435,15.328089,True,D,N
T1,23/12/2018 00:00:00,Bursaspor,0.40252638,0.24320513,0.35426852,0.9505473,0.98086196,4.1656175,2.1855829,13.434884,7.538443,Yeni Malatyaspor,0.36199257,0.21443513,0.4235723,1.0535856,1.24664,3.0257344,5.5696,9.135442,14.58901,True,D,N
SP1,23/12/2018 00:00:00,Valencia,0.1821432,0.6630783,0.15477863,1.0805358,0.7659258,5.655905,3.8148894,15.826357,9.500656,Huesca,0.15503205,0.08162356,0.76334435,1.0266956,2.3425987,2.9529452,5.6222663,9.141799,15.165742,True,H,Y
B1,23/12/2018 00:00:00,Waregem,0.35256433,0.34199038,0.30544522,1.8381951,1.575469,5.615206,4.559371,10.214354,8.718336,Charleroi,0.20825475,0.3578096,0.43393585,1.5142146,1.562213,5.445405,5.312824,9.517851,10.582557,True,H,Y
T1,24/12/2018 00:00:00,Antalyaspor,0.4019567,0.25228745,0.34575582,1.2024232,1.1565452,4.5312743,3.5269592,10.172277,10.588843,Fenerbahce,0.19349386,0.24177326,0.56473273,0.9546268,1.558712,4.3064117,4.2290554,13.727493,14.243806,True,D,N
E3,26/12/2018 00:00:00,Colchester,0.7256133,0.12446208,0.14992462,1.8895013,0.6029543,5.643827,3.155371,14.064382,9.549224,Stevenage,0.24112238,0.2786869,0.4801907,1.163672,1.6568724,2.8559263,5.1316423,8.479325,15.035427,True,A,Y
E3,26/12/2018 00:00:00,Crewe,0.53977346,0.14988486,0.3103417,1.4863036,0.9622163,5.1980743,5.7109647,10.775694,13.871906,Lincoln,0.5594571,0.20562801,0.2349149,1.591151,0.7241671,3.4938347,3.0762439,10.023943,8.987562,True,H,Y
E0,26/12/2018 00:00:00,Crystal Palace,0.4113336,0.20850246,0.38016385,1.0204382,0.8249838,4.4643764,2.3586485,14.969032,9.508261,Cardiff,0.062222425,0.07506604,0.86271155,0.84085137,2.2383864,3.0963354,6.8482738,8.5162735,15.845011,True,D,N
SC0,26/12/2018 00:00:00,Motherwell,0.27237427,0.29879972,0.42882589,1.0618912,0.98895764,3.9826336,3.558822,9.556192,7.409088,Kilmarnock,0.34923425,0.44797105,0.20279472,1.1102364,1.2892742,3.6596034,4.2251997,9.725867,10.55761,True,A,N
E3,26/12/2018 00:00:00,Newport County,0.7078128,0.2079386,0.08424863,2.0716896,1.5050621,5.784767,2.995922,12.206382,8.844014,Forest Green,0.5763962,0.22322175,0.20038201,1.8453001,1.2003821,5.350073,3.844358,12.710819,9.598112,True,A,Y
E3,26/12/2018 00:00:00,Northampton,0.3030159,0.56734085,0.12964317,1.2673076,1.0590326,4.765563,2.9055135,12.838148,9.510589,Swindon,0.3797458,0.12993315,0.490321,1.0404137,1.2029923,3.8615952,4.3438864,9.408787,12.415796,True,D,N
E1,26/12/2018 00:00:00,West Brom,0.4817124,0.36422268,0.15406494,2.4705849,1.4822667,5.7218285,4.8889723,16.564726,14.138686,Wigan,0.06269209,0.1271332,0.8101747,0.72707707,1.8903105,2.5146732,3.4550524,11.721538,13.452624,True,H,N
I2,27/12/2018 00:00:00,Crotone,0.21748213,0.5534391,0.2290788,1.4239695,1.2169542,4.3980737,3.6716366,13.80795,11.257835,Spezia,0.099842384,0.2766836,0.623474,0.79430294,1.4504138,3.9049342,3.7512739,11.254195,9.379167,True,A,Y
B1,27/12/2018 00:00:00,Lokeren,0.32641053,0.3169524,0.35663706,1.1903677,1.4952819,4.2672677,7.593738,8.78347,13.283889,Club Brugge,0.23109782,0.4246394,0.34426278,1.483297,1.3009013,5.709947,4.582448,9.9419775,10.685431,True,A,N
E3,29/12/2018 00:00:00,Carlisle,0.48703423,0,0.51296586,1.9508078,1.031924,5.8142033,4.03839,14.702037,9.774982,Macclesfield,0.25631267,0.07783635,0.66585106,0.7603196,1.4593729,3.570801,5.431771,10.83478,13.944072,True,H,Y
E3,29/12/2018 00:00:00,Cheltenham,0.39305174,0.2538245,0.35312375,1.3618686,1.4159348,4.6361957,3.8664434,12.445474,10.9480715,Forest Green,0.6145452,0.20311879,0.18233596,2.0393488,1.1823361,5.4469085,3.7683167,12.000902,10.059744,True,D,Y
I1,29/12/2018 00:00:00,Chievo,0.06600626,0.48358127,0.45041248,0.85836643,1.7438306,3.1231325,5.55364,6.8666425,12.924199,Frosinone,0.16573757,0.26265913,0.5716032,0.7344374,2.0432103,3.5854485,7.233286,7.65422,14.6696005,True,H,N
SC0,29/12/2018 00:00:00,Livingston,0.7068347,0.16585301,0.12731233,1.9884719,0.32483193,3.4428976,2.2292032,8.247424,6.624297,Aberdeen,0.5301286,0.14899245,0.32087895,1.0745207,1.0977416,4.2131977,3.6697679,8.9150915,10.145328,True,A,Y
E1,29/12/2018 00:00:00,Middlesbrough,0.28490707,0.37754393,0.33754906,0.672985,0.86838615,3.5512676,3.664952,14.435056,11.952234,Ipswich,0.07903341,0.1762289,0.7447376,0.6484598,2.2308822,2.264787,4.963704,7.8435903,13.30658,True,H,N
I1,29/12/2018 00:00:00,Milan,0.5368346,0.2094903,0.2536752,1.5651414,1.1522384,6.658064,3.207019,13.208158,7.780963,Spal,0.19352621,0.14128828,0.6651855,0.7235227,1.5782299,4.229302,7.1494365,9.19722,12.738915,True,H,Y
E1,29/12/2018 00:00:00,Sheffield United,0.49750325,0.25841224,0.2440846,1.6482646,1.041673,4.153272,3.8806088,13.464543,10.690858,Blackburn,0.20525675,0.2819797,0.5127635,1.2114048,2.0657554,3.74656,5.9636116,9.67487,16.996746,True,H,Y
SC2,29/12/2018 00:00:00,Stenhousemuir,0.27367562,0,0.72632426,1.0214189,1.926777,3.8302975,4.234897,10.917396,9.355528,Dumbarton,0.064407706,0.090761326,0.844831,1.1139882,2.5579903,4.8688855,4.31541,10.284197,12.257871,True,D,Y
SC3,29/12/2018 00:00:00,Stirling,0.43613607,0.102496974,0.46136692,1.7358873,1.4943463,4.5173955,4.4531026,10.133758,10.311496,Cowdenbeath,0.31758156,0.2978902,0.3845282,1.1318805,0.97380716,3.0006993,4.6116533,6.90142,9.582186,True,H,Y
E3,01/01/2019 00:00:00,Bury,0.7005815,0.22688526,0.072533384,2.523616,0.7569299,6.053266,2.5574858,15.476276,7.984734,Crewe,0.08832828,0.15933771,0.75233406,0.25478435,1.5320922,2.9553623,4.151878,9.942473,12.280821,True,H,Y
E2,01/01/2019 00:00:00,Charlton,0.7099786,0.15093593,0.13908552,1.7713649,0.62989837,4.8102403,3.3088202,11.955391,10.930266,Walsall,0.26893723,0.3088773,0.42218563,0.71795607,1.5853995,4.0095124,5.661703,10.057613,14.700551,True,H,Y
E3,01/01/2019 00:00:00,Crawley Town,0.48939225,0.14917107,0.36143675,1.8907738,1.4251482,4.992521,5.41966,10.857697,11.571957,Colchester,0.40062913,0.19385736,0.40551364,0.9426161,1.4607882,3.4527833,3.5704737,9.720205,10.359358,True,H,N
E2,01/01/2019 00:00:00,Shrewsbury,0.591002,0.3219079,0.08709011,1.6325163,0.9449606,5.236782,2.7953658,13.4976635,7.001243,Fleetwood Town,0.14032172,0.12713958,0.7325387,0.94054747,1.3760523,3.3566267,4.172199,9.096668,13.180706,True,D,N
E2,01/01/2019 00:00:00,Southend,0.46224672,0.07950515,0.4582483,1.5953423,0.98185074,5.216424,2.8306708,11.857084,9.2096,Gillingham,0.31726977,0.16328081,0.5194495,1.2567875,1.618899,3.071254,7.0009055,9.806458,17.545328,True,H,N
E3,01/01/2019 00:00:00,Stevenage,0.49122718,0.09124406,0.41752887,1.2175119,1.2016764,3.38747,3.0727406,10.233536,11.06592,Newport County,0.20343867,0.22973704,0.56682444,1.3008221,1.8429036,4.827864,5.126419,11.211048,12.745189,True,H,N
SP1,03/01/2019 00:00:00,Villarreal,0.21478413,0.37283164,0.41238427,1.1723264,1.3031198,4.9799,4.4397798,16.285446,12.511063,Real Madrid,0.35873815,0.1574728,0.4837891,1.3821796,2.0444958,4.711272,5.400404,13.322192,12.473287,True,D,Y
SP1,04/01/2019 00:00:00,Espanol,0.49533778,0.031185547,0.47347674,1.1913294,1.6746244,6.2345295,5.3670864,15.411863,13.144693,Leganes,0.13845375,0.37435675,0.4871895,0.89472896,1.3598293,3.5358899,3.868096,10.395511,14.30738,True,H,N
SP1,04/01/2019 00:00:00,Levante,0.46161625,0.0790308,0.45935294,1.6956037,2.3373492,5.3069973,5.676513,15.564314,16.645157,Girona,0.38501915,0.31204042,0.3029404,1.0086758,0.9477388,4.211369,7.6203876,9.826166,18.396957,True,D,Y
E3,05/01/2019 00:00:00,Macclesfield,0.30471689,0.3860267,0.30925646,0.91872776,1.3134023,3.693575,4.651503,9.761968,12.926958,Swindon,0.3187963,0.31971988,0.3614838,0.8465549,0.8326185,3.7196732,4.4295926,9.729887,13.029964,True,A,Y
