ThisDiv,Date,HomeTeam,Hwpg,Hdpg,Hlpg,Hgspg,Hgcpg,Hstfpg,Hstapg,Hsfpg,Hsapg,AwayTeam,Awpg,Adpg,Alpg,Agspg,Agcpg,Astfpg,Astapg,Asfpg,Asapg,RowValid,FTR,Over
G1,06/07/2020 00:00:00,Lamia,0.33670652,0.3084007,0.35489276,0.84127504,0.8719163,2.747469,3.3916705,6.755265,7.128764,Xanthi,0.06696637,0.0814664,0.85156715,0.49553353,1.6134639,3.6003683,5.1227365,7.513208,9.309443,True,D,N
E1,07/07/2020 00:00:00,Luton,0.27617708,0.32855406,0.39526898,1.0432705,1.9924449,2.2773104,5.6706204,8.329685,14.370997,Barnsley,0.40625197,0.056138176,0.53761,0.8416521,1.5304719,3.830607,4.1492653,12.921922,11.800537,True,D,N
I1,07/07/2020 00:00:00,Milan,0.49543586,0.33675662,0.16780761,1.330102,0.7425397,6.784613,3.9200222,13.053739,6.618456,Juventus,0.7478955,0.039818462,0.21228608,1.9804714,1.0102476,6.3926444,3.9212098,11.071,8.05145,True,H,Y
SP2,07/07/2020 00:00:00,Mirandes,0.25183403,0.57274383,0.17542209,1.2744219,1.1516148,3.7449918,4.922873,9.49279,12.092282,Elche,0.3777843,0.32832488,0.2938908,1.3849428,1.2399576,3.1516354,4.9675922,9.535958,13.015978,True,H,N
I1,08/07/2020 00:00:00,Genoa,0.19316523,0,0.80683476,1.1332866,2.4942114,4.416113,6.5811224,7.350542,9.7926235,Napoli,0.5257569,0.13991831,0.33432487,1.3041459,1.0474746,7.051816,4.748531,11.736351,8.701087,True,A,Y
SP1,08/07/2020 00:00:00,Getafe,0.40610084,0.46384782,0.13005126,1.0771849,0.7500047,4.2171383,2.3453653,13.665427,6.3233275,Villarreal,0.69443476,0.0690946,0.2364707,1.2728496,0.7391017,3.8766804,3.2555692,12.040319,11.199041,True,A,Y
T1,08/07/2020 00:00:00,Goztep,0.2705048,0.39771166,0.33178356,1.7200518,2.0445278,4.3860226,4.601114,12.587235,10.933773,Ankaragucu,0.08061999,0.5994954,0.31988466,0.9334998,1.4103695,4.7116785,3.4611402,11.330824,11.107636,True,D,Y
E0,09/07/2020 00:00:00,Aston Villa,0.16166677,0.1818917,0.6564415,0.8083202,1.6490437,3.6621974,4.6938224,12.250896,14.083384,Man United,0.42063966,0.34736443,0.23199588,1.5053295,0.91822237,5.357794,3.3439465,12.027683,11.898483,True,A,Y
SP1,09/07/2020 00:00:00,Ath Bilbao,0.46035933,0.24359094,0.2960496,1.0592992,0.75276273,3.736545,2.9568331,11.834142,9.6472845,Sevilla,0.3926401,0.47764525,0.12971452,1.8804514,1.0368187,4.8422823,3.7629728,10.97508,10.8379545,True,A,Y
T1,09/07/2020 00:00:00,Besiktas,0.5879007,0.08967749,0.32242182,2.0574915,1.0331048,5.8387218,3.1985319,18.076067,8.248962,Kasimpasa,0.5139884,0.17338623,0.3126253,1.4751955,1.5392562,4.5442276,4.5354238,12.080454,13.2818985,True,H,Y
I2,10/07/2020 00:00:00,Chievo,0.53504556,0,0.46495438,1.3775514,1.06491,4.1834617,3.56117,12.050229,11.158336,Trapani,0.051823523,0.59563583,0.3525406,1.0872942,2.1242366,3.9247992,5.881025,10.293993,12.919011,True,D,N
I2,10/07/2020 00:00:00,Cittadella,0.3941985,0.2625297,0.34327176,1.3505765,1.0390375,3.796268,3.5755215,14.683176,9.407673,Crotone,0.30041018,0.40394464,0.29564512,1.1640434,1.1833724,4.400677,4.176459,14.143008,11.0962715,True,A,Y
I2,10/07/2020 00:00:00,Empoli,0.23802507,0.6106077,0.15136722,0.98215854,0.81007725,4.654191,4.4507723,13.783878,12.614458,Frosinone,0.28941876,0.39402005,0.3165613,0.6146848,0.7642274,2.7502294,3.8696556,10.007087,12.599264,True,H,N
E0,11/07/2020 00:00:00,Brighton,0.22466242,0.22434236,0.5509953,0.9149836,1.7996858,3.3669283,5.3296723,11.543308,13.025749,Man City,0.31437466,0.04676385,0.6388614,1.2845368,1.3235856,5.264803,4.7694154,16.944637,9.537491,True,A,Y
SP2,11/07/2020 00:00:00,Cadiz,0.2903424,0.44473633,0.26492134,1.1187806,1.1277819,2.6755967,2.3280492,10.333875,7.1546025,Fuenlabrada,0.18441518,0.46595594,0.34962887,0.74383724,0.66163033,1.9692448,2.3356764,8.207243,8.498964,True,A,N
E1,11/07/2020 00:00:00,Charlton,0.40290803,0.17586304,0.4212289,0.9653263,0.97975117,3.5500836,3.6236734,10.628493,12.653404,Reading,0.4796745,0.18285239,0.33747298,2.0641184,0.8726871,4.442354,4.001501,10.972277,13.754376,True,A,N
SP1,11/07/2020 00:00:00,Valladolid,0.22997788,0.6442313,0.12579083,0.71186924,0.75183225,2.7401972,2.4377966,9.837258,9.931795,Barcelona,0.4605597,0.41112244,0.12831782,2.103515,1.1021909,5.992398,4.219425,13.468608,10.739192,True,A,N
G1,11/07/2020 00:00:00,Volos NFC,0.36559618,0.41336262,0.22104117,0.6927497,0.6847627,3.22555,3.5605571,7.71811,7.8487844,Atromitos,0.21236235,0.20328471,0.58435297,0.6198641,1.3472943,1.7776412,4.4621925,5.510398,8.387663,True,A,Y
E0,11/07/2020 00:00:00,Watford,0.43036512,0.27878648,0.29084828,1.4831609,1.2973113,3.0458858,3.8507993,10.610264,12.204925,Newcastle,0.34428415,0.12775436,0.5279615,1.2572792,2.2381263,3.3329873,5.8905206,8.944861,15.273392,True,H,Y
G1,12/07/2020 00:00:00,Panathinaikos,0.60023904,0.39976093,0,1.5021832,0.14947261,3.3988888,3.225143,6.771158,6.406292,AEK,0.7772227,0.12602249,0.09675476,1.8901671,0.4240294,5.676546,2.0077362,10.246994,4.6393046,True,A,Y
I1,12/07/2020 00:00:00,Parma,0.22280161,0.058130533,0.7190679,1.0634189,1.2620821,3.532158,5.395219,10.107206,11.645628,Bologna,0.71615463,0,0.28384534,1.8081126,1.439518,6.4958057,6.872608,10.57734,12.502311,True,D,Y
SP1,12/07/2020 00:00:00,Sevilla,0.47796124,0.48092213,0.041116554,1.2513714,0.6157999,4.0492496,3.0883682,12.329694,11.192664,Mallorca,0.07214107,0.10530168,0.8225572,0.65414786,2.2314467,3.2041068,5.296635,11.998403,13.65068,True,H,N
I1,13/07/2020 00:00:00,Inter,0.51116997,0.31225076,0.17657934,2.7000775,1.3104612,8.620514,4.0065193,14.371366,7.4932013,Torino,0.15301104,0.05395458,0.7930343,1.307906,2.7600524,4.8316035,6.7318797,9.701549,12.290974,True,H,Y
T1,13/07/2020 00:00:00,Kasimpasa,0.46192986,0.24905112,0.28901905,1.6435349,0.97602993,4.4118476,4.909425,10.321003,13.066776,Rizespor,0.052362166,0.06784219,0.8797957,0.6269647,2.017619,2.394104,4.900554,8.752176,13.776597,True,H,N
T1,13/07/2020 00:00:00,Kayserispor,0.6756358,0.22657083,0.09779336,1.8719232,1.0859846,4.795017,5.201939,12.619476,14.064266,Gaziantep,0.30183947,0.36963522,0.32852522,1.2961336,1.5624365,4.10063,4.5389576,11.244532,12.070453,True,D,N
E1,14/07/2020 00:00:00,Luton,0.19623838,0.46424484,0.33951676,0.9961828,1.8524616,2.6613421,6.1040325,8.237406,15.715847,QPR,0.25438955,0.13393907,0.61167145,0.6458352,1.0839018,3.0199463,4.518241,8.578106,13.292701,True,D,N
E1,14/07/2020 00:00:00,Millwall,0.15303388,0.3884625,0.45850363,0.99448276,1.4449351,3.5166721,3.2329464,12.746396,9.728841,Blackburn,0.34849942,0.1314914,0.5200093,1.3936964,1.7351735,4.234076,4.982203,11.546013,12.653251,True,H,N
P1,14/07/2020 00:00:00,Portimonense,0.34508482,0.41691244,0.2380027,1.15237,1.0452878,3.8302064,3.1518533,11.041494,9.362875,Boavista,0.33533087,0.08274421,0.581925,0.6497822,1.7500544,3.23149,4.9428997,8.390167,10.879415,True,H,Y
E0,15/07/2020 00:00:00,Newcastle,0.33078292,0.5645101,0.10470685,1.4371376,0.96331584,4.4171004,4.2413197,12.196656,14.8134,Tottenham,0.17449775,0.43019983,0.39530224,1.0135238,1.4417493,3.4017813,4.2800384,11.333382,12.089514,True,A,Y
E1,15/07/2020 00:00:00,Nottm Forest,0.55450624,0.12530592,0.3201878,1.2170329,0.848239,4.0322666,2.815098,13.185721,10.593789,Swansea,0.392528,0.4295612,0.17791067,1.7849947,1.1659383,3.473137,3.3140242,11.579484,16.071524,True,D,Y
G1,15/07/2020 00:00:00,OFI Crete,0.17042136,0.41677618,0.41280237,0.8010858,1.0097023,3.828175,3.684488,8.280596,7.653928,Olympiakos,0.7359585,0.2640415,0,1.7172434,0.5012068,4.3514605,2.5470564,9.053811,6.3108892,True,A,Y
SP1,16/07/2020 00:00:00,Real Madrid,0.9048155,0.0951845,0,1.9889185,0.29063025,6.7871046,3.311251,13.782896,8.242033,Villarreal,0.76871103,0.059459943,0.17182902,1.5770218,0.7121459,3.6594303,3.0488224,10.691361,10.334639,True,H,Y
SP1,16/07/2020 00:00:00,Sociedad,0.36658353,0.16436566,0.46905085,1.4644403,1.3537062,4.3356657,2.711857,13.400945,6.458459,Sevilla,0.4782342,0.4103316,0.11143411,1.8972995,1.0316298,5.1780972,3.7646446,12.564264,10.983989,True,D,N
E0,16/07/2020 00:00:00,Southampton,0.45237932,0.056854837,0.49076584,0.9000077,1.0546898,4.0699115,4.666567,11.815012,12.732868,Brighton,0.26341322,0.50245196,0.23413488,0.83957434,0.8779477,3.676492,3.0442443,11.360082,11.967668,True,D,N
I2,17/07/2020 00:00:00,Perugia,0.25475544,0.24267498,0.5025695,0.7852393,1.0826011,3.4875612,3.9850123,11.934661,11.141157,Cremonese,0.43035796,0.34760025,0.22204179,1.778676,1.3297412,6.0493693,4.1891108,13.572021,11.317997,True,D,N
I2,17/07/2020 00:00:00,Pescara,0.31358615,0.5579843,0.12842959,1.6727804,1.3172323,4.1045394,3.5361872,13.229699,10.317018,Frosinone,0.24303247,0.2971597,0.45980787,0.5161668,1.0297079,2.7902608,3.7976902,11.785509,12.604345,True,D,N
I2,17/07/2020 00:00:00,Pisa,0.62143797,0.19661237,0.1819496,1.3429743,0.75312376,4.253737,3.29842,12.767807,10.921713,Trapani,0.042680852,0.70407844,0.2532407,1.0718938,1.8887948,4.6157446,6.3661685,12.656,14.418862,True,H,Y
E1,18/07/2020 00:00:00,Middlesbrough,0.0914129,0.24323122,0.665356,0.6927881,1.7755388,3.1203942,4.0653777,14.288201,11.16228,Cardiff,0.5991919,0.0974984,0.30330962,1.4233736,1.200298,3.4038913,3.88084,12.0367775,13.3055315,True,A,Y
I1,18/07/2020 00:00:00,Milan,0.68853635,0.1978475,0.11361613,2.1521118,1.015533,7.231455,4.1187515,13.819422,7.4575186,Bologna,0.5941886,0.20137432,0.20443699,1.8718601,1.5349718,6.4735007,6.3672843,10.370844,12.587069,True,H,Y
E0,18/07/2020 00:00:00,Norwich,0.119865574,0.08999085,0.79014367,0.3350355,1.8300922,2.2732944,5.2194095,10.554347,14.643479,Burnley,0.4812,0.23963171,0.27916822,0.7664329,1.3610604,2.364583,5.6942463,6.087839,18.698414,True,A,N
E1,19/07/2020 00:00:00,Derby,0.45779687,0.31320864,0.22899446,1.5577164,1.1801599,4.890954,3.9160838,11.555923,12.084897,Leeds,0.5599822,0.11374559,0.3262724,1.4871043,1.0804237,4.568813,2.956594,13.814752,9.33269,True,A,Y
SP1,19/07/2020 00:00:00,Espanol,0.18428086,0.19039409,0.6253251,0.78653926,1.426667,4.237522,4.3975697,11.262616,9.076262,Celta,0.15020852,0.39068812,0.45910326,0.7636193,1.5836109,3.6635447,4.8113556,8.781661,12.625057,True,D,N
I1,19/07/2020 00:00:00,Fiorentina,0.04873559,0.6535104,0.2977541,0.7411284,1.2344466,5.8275266,5.366977,11.158047,7.567249,Torino,0.12780648,0.045066975,0.82712656,1.2898465,2.7669177,4.727278,7.5329213,9.091816,13.691475,True,H,N
SP1,19/07/2020 00:00:00,Valladolid,0.20266293,0.5341233,0.2632138,0.62731904,0.81489897,2.9570093,2.9952524,10.515225,9.585983,Betis,0,0.3325262,0.66747385,0.6578639,1.5934018,3.9206362,3.2167284,12.782395,9.467501,True,H,N
SP1,19/07/2020 00:00:00,Villarreal,0.4147375,0.16927664,0.41598597,1.3997769,1.5061105,4.165948,5.3339515,12.047479,12.659634,Eibar,0.30451047,0.22265202,0.4728375,0.9638699,1.4079837,4.0476456,4.045741,11.099073,10.819003,True,H,Y
SP2,20/07/2020 00:00:00,Alcorcon,0.20717855,0.48490673,0.30791476,1.2524129,1.4808166,4.7567215,3.5553713,12.6807995,9.390189,Girona,0.050701085,0.5510867,0.39821213,0.53563434,1.0604997,4.1386747,3.182957,10.605026,8.965667,True,H,N
I1,21/07/2020 00:00:00,Atalanta,0.9026285,0.050899435,0.046472088,3.274861,1.0500318,7.073412,4.4397516,12.193943,8.434662,Bologna,0.5050658,0.17117004,0.32376415,1.7125674,2.1117373,5.952508,7.7688146,10.072283,13.391577,True,H,N
P1,21/07/2020 00:00:00,Aves,0.2609443,0.1468265,0.5922292,0.43312994,1.1120149,2.5909061,3.882625,8.654348,12.131915,Benfica,0.40023768,0.38169804,0.21806419,1.4025995,1.2000406,5.55212,3.7155797,14.3796425,9.072454,True,A,Y
I1,21/07/2020 00:00:00,Sassuolo,0.42243016,0.42115235,0.15641749,2.765494,2.0524995,8.105136,5.084738,11.593056,8.647926,Milan,0.49508646,0.40293494,0.101978704,2.2690575,1.4199339,6.7129316,4.794103,10.760293,9.116951,True,A,Y
E1,22/07/2020 00:00:00,Sheffield Weds,0.063611746,0.36398792,0.57240033,0.47432908,1.8282552,3.1720119,3.4974055,13.645162,10.706834,Middlesbrough,0.6258768,0.05667901,0.31744435,1.561743,0.86152065,3.6718175,3.6826286,11.305788,12.573091,True,A,Y
I1,22/07/2020 00:00:00,Spal,0,0.19799072,0.8020093,0.54009634,2.3298483,2.9447734,7.180877,8.579843,13.579651,Roma,0.42055678,0.04267542,0.5367679,1.7722276,1.5808287,5.8406696,7.053652,9.8769455,11.251563,True,A,Y
I1,22/07/2020 00:00:00,Torino,0.5414769,0.13754314,0.32097998,1.596371,1.3022451,4.936297,5.735557,7.6481957,9.960869,Verona,0.043778107,0.52807134,0.42815048,1.1079285,1.6050351,5.151949,5.8449807,8.62363,12.240857,True,D,N
I2,24/07/2020 00:00:00,Virtus Entella,0.3899427,0.467667,0.14239022,1.1840152,0.84540594,4.8694625,4.109653,12.686333,11.101291,Perugia,0.20437941,0.21249211,0.58312863,0.8980635,1.5520521,3.2328656,3.72911,12.957262,12.693473,True,A,N
P1,25/07/2020 00:00:00,Benfica,0.56902474,0.20945895,0.22151643,2.0669074,1.1008011,6.8269467,3.1612349,17.033436,8.321235,Sp Lisbon,0.25022689,0.3709119,0.3788612,1.2370089,1.32338,4.0683002,3.1355045,12.026841,10.556048,True,H,Y
P1,25/07/2020 00:00:00,Boavista,0.37659982,0.04797773,0.5754226,0.8940492,0.95906985,3.865204,4.832359,13.060253,10.416039,Rio Ave,0.5154158,0.2839596,0.20062466,1.0708734,0.6160895,3.0628512,3.4478607,9.809597,11.794107,True,A,N
E0,26/07/2020 00:00:00,Crystal Palace,0.23553388,0.09646836,0.6679978,0.74483687,1.428519,4.0505533,4.600339,12.719904,11.7914915,Tottenham,0.30239218,0.36354938,0.3340585,1.3212873,1.3362541,3.612337,4.620622,10.557557,14.032549,True,D,N
E0,26/07/2020 00:00:00,Everton,0.3454854,0.6545147,0,1.2119293,0.7708671,3.592775,2.6608996,11.095827,12.833645,Bournemouth,0.043784622,0,0.9562154,0.7463515,2.3616552,2.4361098,5.731023,8.558665,13.428611,True,A,Y
I1,26/07/2020 00:00:00,Juventus,0.79927987,0.20072009,0,2.796793,0.8235703,8.560688,4.2079554,14.042767,7.9657774,Sampdoria,0.50392604,0.0381545,0.45791948,1.694418,1.7209082,4.960139,6.4267054,9.058148,11.212881,True,H,N
I2,27/07/2020 00:00:00,Perugia,0.17741187,0.39672002,0.42586806,0.5500077,0.878913,3.7568507,4.828553,11.409849,11.424851,Trapani,0,0.5958855,0.40411454,1.2145123,2.131794,4.4488807,6.120112,12.247863,14.6257105,True,A,Y
I2,27/07/2020 00:00:00,Pescara,0.26872614,0.62121683,0.110057116,1.5765358,1.2718507,4.728482,3.4594834,13.339895,10.591117,Livorno,0.2377932,0.10942042,0.6527865,1.1501234,1.7969104,3.5794463,5.3357515,10.549206,19.01491,True,H,N
I2,27/07/2020 00:00:00,Pisa,0.6792753,0.16657367,0.15415111,1.6349806,1.0213103,4.44544,3.4444523,13.533531,10.819736,Ascoli,0.42861384,0,0.5713862,1.1888101,1.6286976,4.5813036,5.9178624,11.370863,16.45386,True,H,N
I2,31/07/2020 00:00:00,Livorno,0,0.103263535,0.89673644,0.60336846,2.5250945,2.9711576,6.8774443,8.370868,16.860651,Empoli,0.470251,0.13664183,0.39310718,1.4059498,1.0596806,5.963077,3.9005136,12.966467,13.261355,True,A,N
I2,31/07/2020 00:00:00,Salernitana,0.57383895,0.26397836,0.16218276,2.309923,1.589429,4.6415954,4.9738507,14.111119,13.102712,Spezia,0.40898675,0.3109724,0.28004083,1.1939588,0.9422784,4.5676,2.658634,11.567074,8.6559305,True,A,Y
I2,31/07/2020 00:00:00,Trapani,0.6945291,0.22227834,0.08319258,1.6895475,0.62543905,4.8219337,3.421906,13.273205,11.37998,Crotone,0.5574127,0.29473096,0.14785634,2.2187781,1.1016462,5.714069,4.412293,15.3556185,10.093868,True,H,N
SC0,03/08/2020 00:00:00,Ross County,0.27743918,0.28557885,0.43698207,0.92923546,1.3635386,2.4648082,4.948605,6.105739,13.088199,Motherwell,0.33430773,0.26175657,0.40393564,0.93310475,0.98646826,3.533714,4.0670915,8.744726,12.676669,True,H,N
SP2,07/08/2020 00:00:00,La Coruna,0.4663481,0.3778793,0.15577258,1.7088877,1.3983121,3.8097377,3.8881738,11.560502,12.497392,Fuenlabrada,0.32998183,0.4022925,0.26772574,0.81297034,0.50296515,2.1442103,2.5972068,8.383825,8.943178,True,H,Y
B1,08/08/2020 00:00:00,Antwerp,0.60329604,0.3967038,0,1.677239,0.87403095,5.613952,3.6805465,10.776247,7.449314,Mouscron,0.22708815,0.18311544,0.58979625,1.0914539,1.5675745,3.4183445,4.713828,7.085538,9.228464,True,D,N
B1,15/08/2020 00:00:00,Gent,0.5816286,0.27343467,0.14493662,2.2255952,1.2567998,5.8304496,4.42935,11.516762,9.259828,Kortrijk,0.35848656,0.30717692,0.33433658,1.2942313,1.39911,3.9257603,4.5395975,8.856421,10.201874,True,A,Y
SC0,15/08/2020 00:00:00,Hamilton,0.16104634,0.1343233,0.7046304,0.67086804,1.5850979,2.8365612,5.161981,8.392627,12.047051,St Mirren,0.14999036,0.14084198,0.7091676,0.6355758,2.3488555,2.9302862,8.19561,7.2983484,17.578054,True,A,N
SC0,15/08/2020 00:00:00,Hibernian,0.56461823,0.27259383,0.16278787,1.8758014,1.3588762,4.292438,3.211557,10.97053,9.503159,Motherwell,0.25040153,0.19605961,0.5535388,0.6580936,0.94904864,2.89779,3.67682,10.76368,11.345722,True,D,N
SC0,22/08/2020 00:00:00,Dundee United,0.24320628,0.43632784,0.3204659,1.026126,0.87783664,3.5538712,3.2940364,12.862888,7.6348867,Celtic,0.6052162,0.39478385,0,2.3539386,0.8436077,4.707401,2.473747,15.685002,6.363269,True,A,N
F2,22/08/2020 00:00:00,Guingamp,0.37407446,0.46830717,0.15761831,1.3185779,0.88205075,4.381627,3.413922,15.285009,9.839048,Niort,0,0.1623753,0.8376247,1.1047983,2.3561416,2.594676,5.3632426,8.609037,14.125286,True,A,N
F1,22/08/2020 00:00:00,Lille,0.6616289,0.10972968,0.22864136,1.326135,0.6318678,5.106265,2.2604916,14.186231,8.293529,Rennes,0.4106536,0.16074002,0.42860642,0.9011441,0.77556753,3.4014876,3.2179213,10.799489,14.052739,True,D,N
B1,28/08/2020 00:00:00,Oostende,0.19420849,0.1408795,0.6649119,1.1478943,1.9049574,3.4028702,5.1035957,7.3671484,9.043097,Anderlecht,0.26938644,0.5812907,0.14932297,1.5478585,1.3143585,3.0053678,5.197525,7.3222995,11.154174,True,D,Y
F2,29/08/2020 00:00:00,Caen,0.42070097,0.27861828,0.3006807,1.2917191,1.071197,3.64254,3.4782338,11.692884,12.434585,Ajaccio,0.64096576,0.26803505,0.09099912,1.5990816,0.59478575,4.663803,3.382182,11.930366,11.029796,True,H,N
B1,29/08/2020 00:00:00,Cercle Brugge,0.6559342,0.04469756,0.2993682,1.6434662,1.3060621,5.321415,3.9436638,11.590838,8.018126,Kortrijk,0.5856199,0.21384159,0.2005385,1.5730989,1.2456305,4.3487973,7.064115,9.300526,14.573725,True,A,N
SC0,30/08/2020 00:00:00,Celtic,0.9351716,0,0.06482834,3.6802852,0.6374305,11.397219,2.1507215,22.13475,5.955384,Motherwell,0.19680199,0.40352857,0.39966947,0.51722574,0.6751367,2.7763784,3.1409798,12.523177,11.344245,True,H,Y
B1,30/08/2020 00:00:00,Charleroi,0.88134736,0.082347795,0.036304858,1.8107358,0.1628027,4.5510335,1.676045,11.379811,7.1389337,Antwerp,0.24057387,0.15849729,0.6009289,1.1074818,1.3836652,3.804534,4.7607937,8.714504,9.998321,True,H,N
B1,30/08/2020 00:00:00,Genk,0.29965875,0.39055595,0.30978528,1.2886488,1.3207294,5.494082,4.1620417,14.258778,9.129244,Club Brugge,0.642515,0.31128436,0.046200562,2.16828,0.54521006,4.588738,2.6410663,10.036956,8.987793,True,A,Y
E1,12/09/2020 00:00:00,Barnsley,0.4257755,0.40293983,0.17128469,0.7155873,0.4753048,4.55395,2.2404666,12.963164,9.014807,Luton,0.53703034,0.21756297,0.24540666,0.99994904,0.8339538,2.1538277,3.9596305,7.8352923,13.338356,True,A,N
E3,12/09/2020 00:00:00,Barrow,0.4265477,0.44431895,0.12913345,1.7613101,1.0266168,4.546749,3.2309282,11.201414,9.380914,Stevenage,0.091747366,0.18732424,0.7209283,0.9610565,1.7684323,3.4783218,5.75558,11.573666,14.519225,True,D,N
E1,12/09/2020 00:00:00,Birmingham,0.046606574,0.425996,0.52739745,1.3188099,2.4236042,4.3116655,4.180667,15.322553,9.586663,Brentford,0.55237514,0.17112903,0.27649584,1.9148915,0.74357086,5.717906,2.631546,14.706017,7.872497,True,H,N
E0,12/09/2020 00:00:00,Fulham,0.7582518,0,0.24174821,1.8184284,1.1616888,5.8553734,3.6106324,13.663736,10.920212,Arsenal,0.2625487,0.19874024,0.5387111,0.95173496,1.2057812,3.0992136,5.015362,9.018192,12.238304,True,A,Y
T1,12/09/2020 00:00:00,Galatasaray,0.53758174,0.2847709,0.17764728,2.243922,1.4111549,4.49894,3.521806,12.190103,9.207282,Gaziantep,0.36637804,0.3966585,0.23696339,1.185797,1.2292166,4.9308777,4.9035063,11.861766,11.171567,True,H,Y
E2,12/09/2020 00:00:00,Gillingham,0.55323964,0.19425072,0.25250965,1.345454,0.96905404,3.7594354,3.5392168,12.346233,9.976711,Hull,0.037376814,0.17870396,0.7839192,1.0042491,3.4998696,3.1121383,6.6895466,11.417703,15.091261,True,A,N
E3,12/09/2020 00:00:00,Oldham,0.47923067,0.34818804,0.17258134,2.0583446,1.1074841,6.117073,3.2920842,17.82652,10.923163,Leyton Orient,0.2619185,0.17234239,0.56573915,1.1443983,1.3308346,3.7535062,5.234379,9.007516,13.525436,True,A,N
E2,12/09/2020 00:00:00,Plymouth,0.7224139,0.20147498,0.076111145,2.001382,0.6585915,5.43788,3.7577755,16.535295,11.491075,Blackpool,0,0.5133729,0.48662698,0.6712821,1.157909,3.4154027,3.4476082,10.458131,12.443817,True,H,N
E3,12/09/2020 00:00:00,Port Vale,0.4681442,0.459196,0.07265981,1.684377,0.862365,4.766774,2.7115762,11.250851,10.6428585,Crawley Town,0,0.6483274,0.35167256,0.91854507,1.2702178,3.11172,5.620193,9.485341,16.256172,True,H,N
E1,12/09/2020 00:00:00,Wycombe,0.7065532,0.08861061,0.20483613,1.6531683,1.0037386,4.1113935,3.7352803,13.004769,11.825811,Rotherham,0.51181716,0.19459178,0.2935911,1.7480087,1.4636265,5.084374,3.6308582,13.979885,9.986849,True,A,N
N1,12/09/2020 00:00:00,Zwolle,0.48266235,0.16044438,0.3568932,2.5057192,2.497391,5.398427,6.761498,12.375941,16.6824,Feyenoord,0.4883727,0.38652128,0.12510599,1.9395343,1.6946297,6.021004,3.9210036,14.66648,12.655153,True,A,N
SP1,13/09/2020 00:00:00,Alaves,0.23477265,0.2878878,0.47733945,0.65172935,1.5401986,2.6262178,3.583387,8.45812,10.089944,Betis,0,0.26275837,0.73724157,0.5191467,1.6396916,3.752003,3.305901,12.465628,9.773931,True,A,N
SP2,13/09/2020 00:00:00,Mirandes,0.4675676,0.40015626,0.1322761,1.2096853,0.83940965,3.668037,4.482115,9.472746,12.307708,Alcorcon,0.34370828,0.374948,0.28134367,1.2622389,1.2306064,3.624556,3.8071694,8.859064,10.681089,True,D,N
F1,13/09/2020 00:00:00,Monaco,0.40843898,0.44094723,0.1506138,1.8767148,1.4807701,5.1233997,4.39558,17.32277,11.333628,Nantes,0.2197444,0.46361333,0.3166423,0.9370455,1.0695993,2.8151948,3.346772,8.769121,9.918256,True,H,Y
F1,13/09/2020 00:00:00,Nimes,0.6396711,0.08797123,0.27235776,2.2019658,0.7856575,4.3353553,3.2761345,12.615552,10.304421,Rennes,0.28502306,0.45068705,0.26428992,0.96458066,0.84422785,3.3118546,2.506203,12.722409,11.18367,True,A,Y
SC0,16/09/2020 00:00:00,St Mirren,0.28390408,0.40452254,0.31157336,0.68748444,1.2611066,3.5940878,3.1958828,11.259268,13.107895,Celtic,0.754887,0.24511299,0,2.6064992,0.49221855,6.730405,2.8428118,17.61381,7.378001,True,A,Y
F1,17/09/2020 00:00:00,Marseille,0.552454,0.3109806,0.13656536,1.6340424,1.1297024,5.1150475,2.6421654,15.668709,8.429523,St Etienne,0.17515801,0,0.824842,0.99360365,2.0882316,3.83462,5.1214924,10.353586,11.332162,True,A,N
D1,18/09/2020 00:00:00,Bayern Munich,0.89523906,0.065135516,0.03962538,3.2454674,0.8547763,8.276933,2.6958168,19.579561,8.982178,Schalke 04,0,0.29492927,0.70507073,0.48721686,2.3623803,3.0344844,6.388492,9.779092,14.322984,True,H,Y
E1,19/09/2020 00:00:00,Brentford,0.69766366,0.10318253,0.19915378,1.8326448,0.7859817,4.6393795,2.7934866,14.375462,8.36557,Huddersfield,0.1786037,0.33660048,0.48479578,1.0137855,1.6059808,3.3156195,4.7280416,10.632555,12.272258,True,H,Y
E2,19/09/2020 00:00:00,Bristol Rvs,0.32032776,0.22866157,0.45101064,1.069754,1.1352512,2.9774458,4.2678304,10.885948,11.65859,Ipswich,0.14985822,0.35578144,0.49436042,0.7680831,1.1942294,3.9382384,3.6587846,11.491897,11.645869,True,A,N
E2,19/09/2020 00:00:00,Burton,0.32008928,0.6136062,0.06630445,1.4373829,1.101035,3.1261425,3.1106863,12.68076,10.981625,Accrington,0.20299542,0.4533079,0.34369662,0.67725945,1.3131757,3.4206862,4.205083,10.229936,14.977451,True,H,Y
SP1,19/09/2020 00:00:00,Getafe,0.27394232,0.32179767,0.4042599,0.8324973,1.3263605,3.9935627,2.5939763,12.597556,7.0539184,Osasuna,0.5656496,0.12979104,0.30455932,1.2459857,1.0631582,3.2587698,3.6907024,8.819888,11.57259,True,H,N
E3,19/09/2020 00:00:00,Grimsby,0.405462,0.24087226,0.3536657,1.3419514,1.4527239,4.8934736,4.5640583,14.420789,12.221651,Salford,0.6505426,0.18906283,0.16039456,1.7521096,0.64339644,3.7161808,3.2537644,10.5040655,17.912153,True,A,Y
